epoch,generator and encoder train loss,discriminator train loss,generator and encoder val loss,discriminator val loss
0,2.1349320113658905,1.7262728214263916,1.7878875732421875,1.9456747
1,0.7054104655981064,0.5561414957046509,0.6167608499526978,1.68182
2,2.5752482414245605,0.36016297340393066,2.590967893600464,1.7714996
3,0.6811718642711639,0.4401822090148926,0.6910971999168396,1.3255908
4,2.73478502035141,0.3282206058502197,2.505816698074341,1.4121441
5,0.7360719740390778,0.40155377984046936,0.739715039730072,0.99592274
6,2.4595932364463806,0.294589638710022,2.6898672580718994,1.1707852
7,0.8423859179019928,0.2771988809108734,0.9824033975601196,0.89701504
8,2.910457670688629,0.23038232326507568,3.0352518558502197,0.9176366
9,1.0370693355798721,0.24777330458164215,0.8439270257949829,0.92220384
